"org_id" "sm_protein_id" "ipr_id" "ipr_desc" "ipr_domain_start" "ipr_domain_end"
21 1303 "IPR000873" "AMP-dependent synthetase and ligase" 2699 3102
21 1303 "IPR000873" "AMP-dependent synthetase and ligase" 3777 4178
21 1303 "IPR000873" "AMP-dependent synthetase and ligase" 4873 5273
21 1303 "IPR000873" "AMP-dependent synthetase and ligase" 5965 6368
21 1544 "IPR000873" "AMP-dependent synthetase and ligase" 68 448
21 2208 "IPR000873" "AMP-dependent synthetase and ligase" 94 355
21 2697 "IPR000873" "AMP-dependent synthetase and ligase" 608 1022
21 2697 "IPR000873" "AMP-dependent synthetase and ligase" 1721 2122
21 2698 "IPR000873" "AMP-dependent synthetase and ligase" 499 896
21 2703 "IPR000873" "AMP-dependent synthetase and ligase" 85 493
21 3780 "IPR000873" "AMP-dependent synthetase and ligase" 96 361
21 4011 "IPR000873" "AMP-dependent synthetase and ligase" 238 650
21 4011 "IPR000873" "AMP-dependent synthetase and ligase" 1363 1414
21 5080 "IPR000873" "AMP-dependent synthetase and ligase" 539 679
21 5080 "IPR000873" "AMP-dependent synthetase and ligase" 684 911
21 5081 "IPR000873" "AMP-dependent synthetase and ligase" 242 322
21 5081 "IPR000873" "AMP-dependent synthetase and ligase" 339 610
21 5081 "IPR000873" "AMP-dependent synthetase and ligase" 1732 2128
21 5447 "IPR000873" "AMP-dependent synthetase and ligase" 271 671
21 5447 "IPR000873" "AMP-dependent synthetase and ligase" 1825 1913
21 5447 "IPR000873" "AMP-dependent synthetase and ligase" 1925 2163
21 5447 "IPR000873" "AMP-dependent synthetase and ligase" 2827 3236
21 5447 "IPR000873" "AMP-dependent synthetase and ligase" 3871 4274
21 6139 "IPR000873" "AMP-dependent synthetase and ligase" 322 749
21 6139 "IPR000873" "AMP-dependent synthetase and ligase" 1431 1832
21 6139 "IPR000873" "AMP-dependent synthetase and ligase" 2559 2960
21 6650 "IPR000873" "AMP-dependent synthetase and ligase" 86 493
21 6805 "IPR000873" "AMP-dependent synthetase and ligase" 275 678
21 6805 "IPR000873" "AMP-dependent synthetase and ligase" 1815 1870
21 6805 "IPR000873" "AMP-dependent synthetase and ligase" 1946 2184
21 6805 "IPR000873" "AMP-dependent synthetase and ligase" 2474 2883
21 6805 "IPR000873" "AMP-dependent synthetase and ligase" 3596 3997
21 7354 "IPR000873" "AMP-dependent synthetase and ligase" 105 377
21 7774 "IPR000873" "AMP-dependent synthetase and ligase" 43 193
21 7774 "IPR000873" "AMP-dependent synthetase and ligase" 226 369
21 7774 "IPR000873" "AMP-dependent synthetase and ligase" 392 446
21 8156 "IPR000873" "AMP-dependent synthetase and ligase" 106 361
21 8327 "IPR000873" "AMP-dependent synthetase and ligase" 1021 1418
21 8327 "IPR000873" "AMP-dependent synthetase and ligase" 2555 2955
21 8327 "IPR000873" "AMP-dependent synthetase and ligase" 3639 4042
21 8327 "IPR000873" "AMP-dependent synthetase and ligase" 4751 5157
21 8327 "IPR000873" "AMP-dependent synthetase and ligase" 5839 6242
21 8331 "IPR000873" "AMP-dependent synthetase and ligase" 83 489
21 8419 "IPR000873" "AMP-dependent synthetase and ligase" 253 647
21 8419 "IPR000873" "AMP-dependent synthetase and ligase" 1324 1734
21 8433 "IPR000873" "AMP-dependent synthetase and ligase" 48 482
21 8696 "IPR000873" "AMP-dependent synthetase and ligase" 128 472
21 9227 "IPR000873" "AMP-dependent synthetase and ligase" 75 179
21 9227 "IPR000873" "AMP-dependent synthetase and ligase" 211 320
21 9549 "IPR000873" "AMP-dependent synthetase and ligase" 14 99
21 9564 "IPR000873" "AMP-dependent synthetase and ligase" 346 762
21 9564 "IPR000873" "AMP-dependent synthetase and ligase" 1438 1851
21 9564 "IPR000873" "AMP-dependent synthetase and ligase" 2519 2931
21 9705 "IPR000873" "AMP-dependent synthetase and ligase" 2987 3405
21 9811 "IPR000873" "AMP-dependent synthetase and ligase" 146 274
21 9822 "IPR000873" "AMP-dependent synthetase and ligase" 40 475
21 10275 "IPR000873" "AMP-dependent synthetase and ligase" 293 757
21 10599 "IPR000873" "AMP-dependent synthetase and ligase" 35 437
3 241 "IPR000873" "AMP-dependent synthetase and ligase" 99 510
3 241 "IPR000873" "AMP-dependent synthetase and ligase" 1211 1264
3 241 "IPR000873" "AMP-dependent synthetase and ligase" 1362 1527
3 802 "IPR000873" "AMP-dependent synthetase and ligase" 215 631
3 28096 "IPR000873" "AMP-dependent synthetase and ligase" 61 371
3 28096 "IPR000873" "AMP-dependent synthetase and ligase" 412 450
3 31198 "IPR000873" "AMP-dependent synthetase and ligase" 71 490
3 31276 "IPR000873" "AMP-dependent synthetase and ligase" 37 449
3 33107 "IPR000873" "AMP-dependent synthetase and ligase" 177 283
3 34099 "IPR000873" "AMP-dependent synthetase and ligase" 49 426
3 34099 "IPR000873" "AMP-dependent synthetase and ligase" 1099 1502
3 34168 "IPR000873" "AMP-dependent synthetase and ligase" 129 529
3 43247 "IPR000873" "AMP-dependent synthetase and ligase" 3013 3426
3 43289 "IPR000873" "AMP-dependent synthetase and ligase" 131 528
3 46595 "IPR000873" "AMP-dependent synthetase and ligase" 35 403
3 46595 "IPR000873" "AMP-dependent synthetase and ligase" 1062 1448
3 48284 "IPR000873" "AMP-dependent synthetase and ligase" 107 377
3 50169 "IPR000873" "AMP-dependent synthetase and ligase" 52 101
3 50169 "IPR000873" "AMP-dependent synthetase and ligase" 161 182
3 50169 "IPR000873" "AMP-dependent synthetase and ligase" 218 336
3 51108 "IPR000873" "AMP-dependent synthetase and ligase" 3122 3545
3 58515 "IPR000873" "AMP-dependent synthetase and ligase" 34 447
3 60230 "IPR000873" "AMP-dependent synthetase and ligase" 285 686
3 60230 "IPR000873" "AMP-dependent synthetase and ligase" 1825 1882
3 60230 "IPR000873" "AMP-dependent synthetase and ligase" 1953 2192
3 60230 "IPR000873" "AMP-dependent synthetase and ligase" 2837 3245
3 60230 "IPR000873" "AMP-dependent synthetase and ligase" 3928 4333
3 64101 "IPR000873" "AMP-dependent synthetase and ligase" 223 621
3 64101 "IPR000873" "AMP-dependent synthetase and ligase" 1294 1695
3 64146 "IPR000873" "AMP-dependent synthetase and ligase" 459 863
3 64146 "IPR000873" "AMP-dependent synthetase and ligase" 1571 1975
3 64146 "IPR000873" "AMP-dependent synthetase and ligase" 2684 3176
3 64146 "IPR000873" "AMP-dependent synthetase and ligase" 3869 4277
3 773 "IPR000873" "AMP-dependent synthetase and ligase" 273 682
3 22729 "IPR000873" "AMP-dependent synthetase and ligase" 296 760
3 22920 "IPR000873" "AMP-dependent synthetase and ligase" 37 436
3 23306 "IPR000873" "AMP-dependent synthetase and ligase" 106 356
3 23483 "IPR000873" "AMP-dependent synthetase and ligase" 37 448
3 23527 "IPR000873" "AMP-dependent synthetase and ligase" 54 345
3 24817 "IPR000873" "AMP-dependent synthetase and ligase" 59 215
3 24817 "IPR000873" "AMP-dependent synthetase and ligase" 421 460
3 26527 "IPR000873" "AMP-dependent synthetase and ligase" 82 483
3 29524 "IPR000873" "AMP-dependent synthetase and ligase" 43 205
3 29524 "IPR000873" "AMP-dependent synthetase and ligase" 231 343
3 29524 "IPR000873" "AMP-dependent synthetase and ligase" 398 452
3 31185 "IPR000873" "AMP-dependent synthetase and ligase" 2986 3397
3 32492 "IPR000873" "AMP-dependent synthetase and ligase" 365 399
3 33911 "IPR000873" "AMP-dependent synthetase and ligase" 1 371
3 35120 "IPR000873" "AMP-dependent synthetase and ligase" 36 457
3 35599 "IPR000873" "AMP-dependent synthetase and ligase" 236 644
3 35599 "IPR000873" "AMP-dependent synthetase and ligase" 1365 1415
3 37375 "IPR000873" "AMP-dependent synthetase and ligase" 47 483
3 37474 "IPR000873" "AMP-dependent synthetase and ligase" 292 693
3 37474 "IPR000873" "AMP-dependent synthetase and ligase" 1398 1799
3 37474 "IPR000873" "AMP-dependent synthetase and ligase" 2489 2893
3 37474 "IPR000873" "AMP-dependent synthetase and ligase" 4037 4122
3 37474 "IPR000873" "AMP-dependent synthetase and ligase" 4170 4279
3 37474 "IPR000873" "AMP-dependent synthetase and ligase" 5109 5501
3 37474 "IPR000873" "AMP-dependent synthetase and ligase" 6214 6625
3 37870 "IPR000873" "AMP-dependent synthetase and ligase" 36 438
3 37882 "IPR000873" "AMP-dependent synthetase and ligase" 59 483
3 38145 "IPR000873" "AMP-dependent synthetase and ligase" 317 746
3 38145 "IPR000873" "AMP-dependent synthetase and ligase" 1469 1855
3 38145 "IPR000873" "AMP-dependent synthetase and ligase" 2574 2976
3 44132 "IPR000873" "AMP-dependent synthetase and ligase" 51 472
3 44810 "IPR000873" "AMP-dependent synthetase and ligase" 3067 3482
3 47492 "IPR000873" "AMP-dependent synthetase and ligase" 283 679
3 47492 "IPR000873" "AMP-dependent synthetase and ligase" 1353 1745
3 48383 "IPR000873" "AMP-dependent synthetase and ligase" 40 427
3 48383 "IPR000873" "AMP-dependent synthetase and ligase" 1151 1538
3 48383 "IPR000873" "AMP-dependent synthetase and ligase" 2278 2674
3 48383 "IPR000873" "AMP-dependent synthetase and ligase" 3323 3710
3 48383 "IPR000873" "AMP-dependent synthetase and ligase" 4391 4786
3 49313 "IPR000873" "AMP-dependent synthetase and ligase" 61 466
3 49313 "IPR000873" "AMP-dependent synthetase and ligase" 1141 1552
3 51224 "IPR000873" "AMP-dependent synthetase and ligase" 248 485
3 51224 "IPR000873" "AMP-dependent synthetase and ligase" 489 606
3 52325 "IPR000873" "AMP-dependent synthetase and ligase" 214 626
3 52467 "IPR000873" "AMP-dependent synthetase and ligase" 41 428
3 54488 "IPR000873" "AMP-dependent synthetase and ligase" 66 348
3 54488 "IPR000873" "AMP-dependent synthetase and ligase" 422 460
3 59408 "IPR000873" "AMP-dependent synthetase and ligase" 620 1021
3 59408 "IPR000873" "AMP-dependent synthetase and ligase" 1703 2115
3 59408 "IPR000873" "AMP-dependent synthetase and ligase" 2822 3221
3 59408 "IPR000873" "AMP-dependent synthetase and ligase" 3915 4327
3 59408 "IPR000873" "AMP-dependent synthetase and ligase" 5033 5439
3 59408 "IPR000873" "AMP-dependent synthetase and ligase" 6142 6544
3 59591 "IPR000873" "AMP-dependent synthetase and ligase" 51 469
3 61978 "IPR000873" "AMP-dependent synthetase and ligase" 26 429
3 63555 "IPR000873" "AMP-dependent synthetase and ligase" 35 437
14 1581 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 11 49
14 3512 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 6 45
14 3522 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 25 63
14 3592 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 44 82
14 4424 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 26 65
14 4429 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 32 70
14 4658 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 18 57
14 5877 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 18 56
14 5882 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 45 86
14 6791 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 10 50
14 7928 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 56 93
14 8030 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 24 62
14 8035 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 45 82
14 8525 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 15 53
14 9194 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 92 132
22 200732 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 22 60
22 225717 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 30 67
22 1079852 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 25 62
22 1084280 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 14 53
22 1085665 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 8 45
22 1090334 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 17 55
22 1092538 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 4 43
22 1092830 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 50 88
22 1093317 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 32 72
22 1095033 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 11 50
22 1095405 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 11 54
22 1099911 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 17 56
22 1100831 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 31 68
22 1104418 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 19 58
22 1111968 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 22 63
22 1114412 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 30 67
22 1114541 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 15 52
22 1114941 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 22 59
22 1116788 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 22 59
22 1118310 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 9 48
22 1118447 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 20 58
22 1119430 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 30 69
22 1121191 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 16 54
22 1124922 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 94 134
22 1125622 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 22 59
22 1126974 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 26 67
22 1127404 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 24 66
22 1127416 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 12 50
22 1148536 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 323 362
22 1149394 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 31 70
22 1155145 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 46 85
22 1155643 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 29 68
22 1157464 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 231 270
22 1158341 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 3 42
22 1167254 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 77 114
22 1167456 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 9 46
22 1172724 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 32 72
22 1173637 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 12 52
22 1183659 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 11 51
22 1184814 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 10 48
22 1187773 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 22 61
22 1188142 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 9 51
22 1188721 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 11 53
22 1207101 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 22 59
21 308 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 22 59
21 1317 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 22 61
21 1552 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 33 71
21 2209 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 53 90
21 2210 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 39 79
21 3110 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 15 53
21 3124 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 28 68
21 3700 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 26 64
21 4861 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 23 62
21 4863 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 9 50
21 6216 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 18 57
21 6654 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 21 59
21 6865 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 11 50
21 7745 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 4 42
21 8155 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 24 62
21 8426 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 267 305
21 8708 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 60 99
21 8822 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 35 74
21 8835 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 20 41
21 9707 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 18 56
21 9815 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 21 58
21 9818 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 50 88
21 10277 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 28 65
3 12785 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 10 48
3 29864 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 1 26
3 42758 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 22 60
3 42820 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 37 75
3 43263 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 18 57
3 43759 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 13 52
3 44971 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 9 48
3 45787 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 10 55
3 51914 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 391 428
3 55016 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 19 57
3 64208 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 22 60
3 2189 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 26 63
3 3299 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 19 60
3 4031 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 5 38
3 32412 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 33 70
3 33922 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 24 62
3 34443 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 424 461
3 34443 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 472 503
3 34628 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 45 82
3 35045 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 15 54
3 35854 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 17 54
3 43248 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 23 67
3 45006 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 28 71
3 48549 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 10 50
3 50540 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 67 105
3 52328 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 18 57
3 54512 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 37 75
3 54824 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 18 57
3 61902 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 8 45
3 64203 "IPR001138" "Fungal transcriptional regulatory protein, N-terminal" 21 59
22 52477 "IPR013753" "Ras" 7 213
21 3302 "IPR013753" "Ras" 7 174
3 43658 "IPR013753" "Ras" 7 180
22 1183286 "IPR013332" "Ketopantoate reductase, N-terminal domain" 7 166
22 1183286 "IPR013752" "Ketopantoate reductase, C-terminal domain" 198 322
22 1126863 "IPR001214" "SET domain" 270 317
14 6803 "IPR008030" "NmrA-like domain" 4 247
22 1084284 "IPR008030" "NmrA-like domain" 7 241
22 1187675 "IPR008030" "NmrA-like domain" 4 103
22 1200239 "IPR008030" "NmrA-like domain" 6 143
